TotalComp,WideIndustry,Company,CEO,CityofBirth,StateofBirth,Age,Undergrad,UGDegree,UGDate,AgeOfUnder,Graduate,GradDegree,MBA?,MasterPhd?,G_date,AgeOfGradu,YearsFirm,YearsCEO,Salary,Bonus,Other,StGains,Compfor5Yrs,StockOwned,Sales,Profits,ReturnOver5Yrs,Industry,IndustryCode,Log 10 Tot Comp,Log 10 Sales
1391630.0,Forest,Champion Internation,Mr. Andrew C Sigler,Brooklyn,NY,62.0,Dartmouth,AB,53.0,21.0,Dartmouth,MBA,1.0,1.0,56.0,24.0,38.0,20.0,890000.0,220000,180871.0,100756,7603900.0,0.063,5069.0,-134.5,1.0,Forest products-paperlumber,9.0,6.143523782459872,3.704922291223401
934142.0,Forest,Willamette Industrie,Mr. WilliamSwindells,Oakland,CA,63.0,Stanford U,BS,53.0,22.0,,none,0.0,0.0,,,41.0,12.0,588000.0,,76142.0,270000,4057660.0,5.745,2622.0,110.7,20.0,Forest products-paperlumber,9.0,5.9704128988520875,3.4186326873540653
281063.0,Health,ALZA,Dr. ErnestMario,Clifton,NJ,55.0,Rutgers,BS,61.0,22.0,U of Rhode Isla,PhD,0.0,1.0,65.0,26.0,1.0,1.0,250000.0,25000,6063.0,,,0.006,214.0,42.9,13.0,Health-biotechnology,3.0,5.448803677505471,2.3304137733491905
1339200.0,Health,Chiron,Mr. Edward E Penhoet,Oakland,CA,53.0,Stanford U,AB,63.0,22.0,U of Washington,PhD,0.0,1.0,68.0,27.0,13.0,13.0,323122.0,247754,7075.0,761250,3659400.0,0.389,318.0,18.4,29.0,Health-biotechnology,3.0,6.126845440649184,2.5024271199844326
1286970.0,Health,Genentech,Mr. G KirkRaab,New York,NY,58.0,Colgate U,BA,59.0,23.0,,none,0.0,0.0,,,9.0,4.0,745000.0,300000,241968.0,,12680000.0,0.014,608.0,58.9,20.0,Health-biotechnology,3.0,6.109568423371899,2.7839035792727347
1084160.0,Health,Amgen,Mr. Gordon M Binder,St Louis,MO,58.0,Purdue U,BSE,57.0,21.0,Harvard,MBA,1.0,1.0,62.0,26.0,12.0,6.0,466676.0,487057,130428.0,,4318970.0,0.142,1374.0,374.6,41.0,Health-biotechnology,3.0,6.035093379978575,3.1379867327235313
1719760.0,Health,Cardinal Health,Mr. Robert D Walter,Mansfield,OH,48.0,Ohio U,BS,67.0,21.0,Harvard,MBA,1.0,1.0,70.0,24.0,23.0,23.0,424046.0,190000,771377.0,334334,5311310.0,11.424,2304.0,38.5,36.0,Health-drugs,3.0,6.2354678434492685,3.362482474751174
5852520.0,Health,Schering-Plough,Mr. Robert P Luciano,New York,NY,60.0,CUNY City,BBA,54.0,20.0,U of Michigan,JD,0.0,1.0,58.0,24.0,16.0,12.0,1070000.0,947000,1948740.0,1.88677e+006,20411800.0,0.013,4341.0,825.0,15.0,Health-drugs,3.0,6.76734290649934,3.6375897858386996
1578690.0,Health,Rhone-Poulenc Rorer,Mr. Robert E Cawthorn,England,,58.0,Cambridge,BS,59.0,23.0,,none,0.0,0.0,,,12.0,9.0,733430.0,448490,396766.0,,15149700.0,0.094,4019.0,421.1,11.0,Health-drugs,3.0,6.1982968579962705,3.6041180061920346
2837870.0,Health,Abbott Laboratories,Mr. Duane L Burnham,Excelsior,MN,52.0,U of Minnesota,BS,63.0,21.0,U of Minnesota,MBA,1.0,1.0,72.0,30.0,12.0,4.0,772615.0,725000,1340260.0,,18293500.0,0.053,8408.0,1399.1,17.0,Health-drugs,3.0,6.45299249697918,3.9246927030201855
605250.0,Health,Perrigo,Mr. Michael J Jandernoa,Detroit,MI,44.0,U of Michigan,BA,73.0,23.0,,none,0.0,0.0,,,15.0,8.0,291100.0,300629,13521.0,,1757280.0,13.39,634.0,52.4,20.0,Health-drugs,3.0,5.78193479811377,2.8020892578817325
874935.0,Health,Mallinckrodt Group,Mr. C RayHolman,Little Rock,AR,51.0,U of Missouri,BS,64.0,21.0,,none,0.0,0.0,,,18.0,1.0,433013.0,220000,15543.0,206379,,0.128,1850.0,-102.9,21.0,Health-drugs,3.0,5.941975789948157,3.2671717284030133
867002.0,Health,Marion Merrell Dow,Mr. Fred W Lyons Jr,Youngstown,OH,58.0,U of Michigan,BS,57.0,21.0,Harvard,MBA,1.0,1.0,59.0,23.0,24.0,10.0,675000.0,,192002.0,,15149200.0,0.083,2818.0,362.0,,Health-drugs,3.0,5.938020099307769,3.449940988773337
343400.0,Health,IVAX,Dr. PhillipFrost,Philadelphia,PA,57.0,U of Pennsylvan,BA,57.0,20.0,Yeshiva U Einst,MD,0.0,1.0,61.0,24.0,7.0,7.0,340000.0,,3400.0,,1851320.0,17.469,645.0,84.7,33.0,Health-drugs,3.0,5.5358002908248976,2.8095597146352675
6057940.0,Health,American Home Produc,Mr. John R Stafford,Harrisburg,PA,56.0,Dickinson C,BA,59.0,21.0,George Washingt,LLB,0.0,1.0,62.0,24.0,24.0,7.0,1085000.0,1.085e+006,32550.0,3.85539e+006,21682300.0,0.041,8305.0,1469.3,11.0,Health-drugs,3.0,6.7823249676105775,3.919339636787413
878750.0,Health,National Intergroup,Mr. Abbey J Butler,New York,NY,56.0,American U,BS,58.0,20.0,,none,0.0,0.0,,,4.0,3.0,702000.0,175000,1750.0,,,9.59,5388.0,8.6,-1.0,Health-drugs,3.0,5.94386533802788,3.7314275870509475
1075910.0,Health,American Cyanamid,Mr. Albert J Costello,New York,NY,58.0,Fordham U,BS,57.0,21.0,NYU,MS,0.0,1.0,64.0,28.0,37.0,1.0,525000.0,329649,221265.0,,,0.011,4277.0,-163.7,2.0,Health-drugs,3.0,6.031775944064458,3.6311392502568105
1735400.0,Health,Eli Lilly,Mr. Randall L Tobias,Lafayette,IN,52.0,Indiana U,BS,64.0,22.0,,none,0.0,0.0,,,1.0,1.0,503182.0,418861,813359.0,,,0.009,6452.0,491.1,3.0,Health-drugs,3.0,6.239399593115787,3.8096943587169236
3972810.0,Health,Bristol-Myers Squibb,Mr. Charles A Heimbold Jr,Newark,NJ,60.0,Villanova,BA,54.0,20.0,U of Pennsylvan,LLB,0.0,1.0,60.0,26.0,31.0,1.0,828625.0,621121,2523070.0,,,0.026,11413.0,1959.0,6.0,Health-drugs,3.0,6.599097795378872,4.057399817266062
1365540.0,Health,McKesson,Mr. AlanSeelenfreund,New York,NY,57.0,Cornell,BME,59.0,22.0,Stanford U,PhD,0.0,1.0,67.0,30.0,19.0,5.0,500000.0,550000,207410.0,108127,5019550.0,0.133,12203.0,150.5,20.0,Health-drugs,3.0,6.135304426207603,4.086466611271582
4956200.0,Health,Mylan Laboratories,Mr. MilanPuskar,Vintondale,PA,59.0,Youngstown Stat,BS,60.0,25.0,,none,0.0,0.0,,,33.0,1.0,700000.0,1.4e+006,481200.0,2.375e+006,,2.188,244.0,77.1,34.0,Health-drugs,3.0,6.695148823358551,2.387389826338729
800000.0,Health,Upjohn,Mr. John L Zabriskie,Auburn,NY,54.0,Dartmouth,BS,61.0,21.0,U of Rochester,PhD,0.0,1.0,65.0,25.0,1.0,1.0,800000.0,,,,,0.021,3653.0,411.3,3.0,Health-drugs,3.0,5.903089986991943,3.5626496722119163
3404080.0,Health,Bergen Brunswig,Mr. Robert E Martini,Hackensack,NJ,62.0,Ohio State U,BS,54.0,22.0,,none,0.0,0.0,,,38.0,4.0,559154.0,200000,139648.0,2.50528e+006,6498920.0,7.49,7058.0,27.0,1.0,Health-drugs,3.0,6.53199975797844,3.84868165402395
2085600.0,Health,Warner-Lambert,Mr. Melvin R Goodes,Canada,,59.0,Queens U,BA,57.0,22.0,U of Chicago,MBA,1.0,1.0,60.0,25.0,29.0,3.0,820000.0,586000,679601.0,,9995930.0,0.091,5794.0,285.0,11.0,Health-drugs,3.0,6.319231018160272,3.762978490867743
2065800.0,Health,Pfizer,Mr. William C Steere Jr,Ann Arbor,MI,57.0,Stanford U,BA,59.0,22.0,,none,0.0,0.0,,,35.0,3.0,1100000.0,800000,64000.0,101796,6811560.0,0.022,7478.0,657.5,17.0,Health-drugs,3.0,6.315088273088317,3.8737854608182003
3549720.0,Health,Merck,Dr. P RoyVagelos,Westfield,NJ,64.0,U of Pennsylvan,AB,50.0,20.0,Columbia,MD,0.0,1.0,54.0,24.0,19.0,9.0,1040630.0,1.2e+006,1309100.0,,23345800.0,0.07,10498.0,2166.2,9.0,Health-drugs,3.0,6.550194097491495,4.021106568432121
740335.0,Health,Bindley Western Indu,Mr. William E Bindley,Terre Haute,IN,53.0,Purdue U,BS,61.0,20.0,,none,0.0,0.0,,,27.0,27.0,514400.0,165000,60935.0,,2955830.0,28.336,3426.0,9.6,9.0,Health-drugs,3.0,5.86942828152803,3.5347873586294916
32582300.0,Health,Forest Laboratories,Mr. HowardSolomon,New York,NY,66.0,CUNY City,BA,49.0,21.0,Yale,JD,0.0,1.0,52.0,24.0,17.0,17.0,482885.0,60000,5707.0,3.20337e+007,62818700.0,1.258,333.0,75.7,23.0,Health-drugs,3.0,7.512981738107908,2.5224442335063197
782500.0,Health,Manor Care,Mr. StewartBainum Jr,Takoma Park,MD,48.0,Pacific Union C,BA,68.0,22.0,UCLA,MBA,1.0,1.0,70.0,24.0,22.0,7.0,499200.0,269568,13732.0,,3484180.0,2.933,1119.0,73.0,24.0,Health-health care services,3.0,5.893484346218486,3.04883008652835
850000.0,Health,National Medical Ent,Mr. JeffreyBarbakow,Los Angeles,CA,50.0,San Jose State,BS,66.0,22.0,USC,MBA,1.0,1.0,68.0,24.0,1.0,1.0,850000.0,,,,,0.011,3435.0,-270.1,6.0,Health-health care services,3.0,5.929418925714292,3.535926741395569
726396.0,Health,Columbia/HCA Healthc,Mr. Richard L Scott,Kansas City,MO,41.0,U of Missouri,BBA,75.0,22.0,SMU,JD,0.0,1.0,78.0,25.0,7.0,7.0,371000.0,350000,5396.0,,1545760.0,1.891,10252.0,591.0,,Health-health care services,3.0,5.861173444017006,4.010808597512206
,Health,FHP International,Mr. Mark B Hacken,New York,NY,58.0,U of Florida,BSP,56.0,20.0,,none,0.0,0.0,,,1.0,1.0,,,,,,1e-05,2265.0,53.1,19.0,Health-health care services,3.0,,3.35506820634885
1746990.0,Health,United HealthCare,Dr. William W McGuire,Troy,NY,46.0,U of Texas Aust,BA,70.0,22.0,U of Texas Galv,MD,0.0,1.0,74.0,26.0,6.0,3.0,575000.0,1.12125e+006,50740.0,,22431200.0,0.266,2469.0,194.6,89.0,Health-health care services,3.0,6.242290419031443,3.392521089931932
1844640.0,Health,PacifiCare Health Sy,Mr. AlanHoops,Long Beach,CA,46.0,UCLA,BS,69.0,21.0,U of Washington,MS,0.0,1.0,73.0,25.0,17.0,1.0,344380.0,300000,297378.0,902877,,0.878,2382.0,66.7,54.0,Health-health care services,3.0,6.265911621839935,3.3769417571467586
1825810.0,Health,American Medical Hol,Mr. Robert W O'Leary,New Bedford,MA,50.0,U of Massachuse,BS,65.0,21.0,Suffolk U,JD,0.0,1.0,73.0,29.0,3.0,3.0,750000.0,685146,390666.0,,3979110.0,0.052,2255.0,72.9,-1.0,Health-health care services,3.0,6.2614555813883905,3.353146546213979
4697230.0,Health,HealthTrust,Mr. R ClaytonMcWhorter,Chattanooga,TN,60.0,Samford U,BS,55.0,21.0,,none,0.0,0.0,,,24.0,7.0,750000.0,375000,3572230.0,,6630930.0,0.781,2425.0,140.7,37.0,Health-health care services,3.0,6.6718418259455,3.3847117429382823
,Health,National Health Labo,Mr. James R Maher,Worcester,MA,44.0,Boston C,BA,71.0,21.0,Columbia,MBA,1.0,1.0,76.0,26.0,1.0,1.0,,,,,,1e-05,761.0,112.7,16.0,Health-health care services,3.0,,2.8813846567705728
1104830.0,Health,Beverly Enterprises,Mr. David R Banks,Arcadia,WI,57.0,U of Arkansas,BA,59.0,22.0,,none,0.0,0.0,,,22.0,5.0,519231.0,235000,350595.0,,4300810.0,0.154,2871.0,60.3,8.0,Health-health care services,3.0,6.043295458345344,3.4580331924965058
2955800.0,Health,US Healthcare,Mr. LeonardAbramson,Philadelphia,PA,61.0,Penn State U,BA,54.0,21.0,Nova U,MPA,0.0,1.0,78.0,45.0,18.0,18.0,1841000.0,1.0644e+006,50400.0,,16907100.0,11.48,2580.0,299.7,72.0,Health-health care services,3.0,6.470675044798936,3.41161970596323
5296770.0,Health,Humana,Mr. David A Jones,Louisville,KY,62.0,U of Louisville,BS,54.0,22.0,Yale,JD,0.0,1.0,60.0,28.0,33.0,33.0,790600.0,790126,744066.0,2.97197e+006,16948100.0,5.895,3137.0,89.0,25.0,Health-health care services,3.0,6.724011115110507,3.4965145186977447
1382450.0,Health,WellPoint Health Net,Mr. Leonard D Schaeffer,Chicago,IL,48.0,Princeton,BA,69.0,23.0,,none,0.0,0.0,,,8.0,8.0,572262.0,272895,537292.0,,,0.804,2449.0,186.6,-6.0,Health-health care services,3.0,6.140649432839827,3.3889887851247136
943015.0,Health,Pall,Mr. Maurice G Hardy,England,,64.0,Merchant Ventur,BSM,49.0,19.0,,none,0.0,0.0,,,32.0,5.0,441012.0,382225,119778.0,,6574260.0,0.173,683.0,97.2,14.0,Health-medical supplies,3.0,5.974518600866085,2.8344207036815323
2755790.0,Health,Hillenbrand Industri,Mr. W AugustHillenbrand,Batesville,IN,53.0,St Joseph's IND,BS,65.0,24.0,,none,0.0,0.0,,,28.0,5.0,586461.0,531000,1638330.0,,7986930.0,5.024,1448.0,145.8,25.0,Health-medical supplies,3.0,6.440246119869823,3.160768561861128
2100190.0,Health,JohnsonJohnson,Mr. Ralph S Larsen,Brooklyn,NY,55.0,Hofstra U,BBA,62.0,23.0,,none,0.0,0.0,,,32.0,5.0,890000.0,448125,342353.0,419716,11036500.0,0.018,14138.0,1787.0,13.0,Health-medical supplies,3.0,6.322258586266739,4.15038797732528
759057.0,Health,St Jude Medical,Mr. Ronald A Matricaria,,,51.0,Mass C of Pharm,BS,66.0,23.0,,none,0.0,0.0,,,1.0,1.0,400000.0,358250,807.0,,,0.086,253.0,109.6,14.0,Health-medical supplies,3.0,5.880274389671484,2.4031205211758175
918782.0,Health,Allergan,Mr. William C Shepherd,San Francisco,CA,55.0,U of Cal Berkel,BS,63.0,24.0,Pepperdine U,MBA,1.0,1.0,76.0,37.0,28.0,2.0,494348.0,320000,23235.0,81199,2480920.0,0.15,859.0,108.9,-1.0,Health-medical supplies,3.0,5.963212478276091,2.933993163831242
1367230.0,Health,Becton Dickinson,Mr. Raymond V Gilmartin,Washington,DC,53.0,Union C,BSE,63.0,22.0,Harvard,MBA,1.0,1.0,68.0,27.0,18.0,5.0,629167.0,420000,29388.0,288671,5329840.0,0.088,2459.0,215.2,10.0,Health-medical supplies,3.0,6.1358415791827765,3.3907585287387167
3351020.0,Health,BauschLomb,Mr. Daniel E Gill,Ziegler,IL,57.0,Northwestern U,BS,58.0,21.0,,none,0.0,0.0,,,15.0,13.0,950000.0,680000,1636800.0,84219,21702700.0,0.186,1872.0,156.5,16.0,Health-medical supplies,3.0,6.525177019856673,3.2723058444020863
1380240.0,Health,Medtronic,Mr. William W George,Muskegon,MI,51.0,Georgia Tech,BSI,64.0,21.0,Harvard,MBA,1.0,1.0,66.0,23.0,5.0,3.0,479991.0,338394,561850.0,,3659280.0,0.081,1356.0,223.6,31.0,Health-medical supplies,3.0,6.1399546093093305,3.132259689531044
2782690.0,Health,Baxter International,Mr. Vernon R Loucks Jr,Evanston,IL,59.0,Yale,BA,57.0,22.0,Harvard,MBA,1.0,1.0,63.0,28.0,28.0,14.0,693231.0,500000,918721.0,670733,15536500.0,0.117,8879.0,-268.0,8.0,Health-medical supplies,3.0,6.444464827322804,3.948364055988369
2757750.0,Health,US Surgical,Mr. Leon C Hirsch,Bronx,NY,66.0,,,,,,none,0.0,0.0,,,30.0,30.0,1026020.0,352680,1379060.0,,114346000.0,3.056,1037.0,-138.7,17.0,Health-medical supplies,3.0,6.440554893260562,3.015778756389041
9678660.0,Insurance,Leucadia National,Mr. Ian M Cumming,Canada,,54.0,U of Kansas,,62.0,22.0,,none,0.0,0.0,,,16.0,16.0,464412.0,1.61412e+006,250127.0,7.35e+006,17392700.0,19.521,1408.0,116.3,38.0,Insurance-diversified,4.0,6.985815233869407,3.1486026548060932
1228170.0,Insurance,Lincoln National,Mr. Ian M Rolland,Fort Wayne,IN,60.0,DePauw U,BA,55.0,21.0,U of Michigan,MA,0.0,1.0,56.0,22.0,38.0,17.0,896494.0,,331680.0,,7502400.0,0.11,8290.0,415.3,15.0,Insurance-diversified,4.0,6.089258484844243,3.9185545305502734
785563.0,Insurance,Horace Mann Educator,Mr. Paul J Kardos,Vandergrift,PA,57.0,Grove City C,BS,62.0,25.0,,none,0.0,0.0,,,17.0,12.0,363750.0,400000,21813.0,,3030040.0,1.751,708.0,77.2,15.0,Insurance-diversified,4.0,5.895181020000066,2.850033257689769
3493700.0,Insurance,Old Republic Interna,Mr. A C Zucaro,France,,55.0,CUNY Queens,BS,62.0,23.0,,none,0.0,0.0,,,18.0,4.0,454850.0,400000,5486.0,2.63337e+006,5715640.0,0.355,1736.0,166.4,19.0,Insurance-diversified,4.0,6.543285609880378,3.239549720840473
2341180.0,Insurance,Aetna LifeCasualty,Mr. Ronald E Compton,Chicago,IL,61.0,Northwestern U,BA,54.0,21.0,,none,0.0,0.0,,,40.0,2.0,775000.0,550000,68813.0,947362,4002120.0,0.017,17118.0,-588.3,7.0,Insurance-diversified,4.0,6.3694348054102194,4.233453022040719
5095980.0,Insurance,American Internation,Mr. Maurice R Greenberg,New York,NY,69.0,U of Miami,BA,48.0,23.0,NY Law School,LLB,0.0,1.0,50.0,25.0,33.0,27.0,1231730.0,1.1e+006,2998.0,2.76125e+006,14833300.0,2.151,20135.0,1918.1,15.0,Insurance-diversified,4.0,6.707227714871508,4.30395163394345
1113340.0,Insurance,Safeco,Mr. Roger H Eigsti,Vancouver,WA,52.0,Linfield C,BS,64.0,22.0,,none,0.0,0.0,,,22.0,2.0,516667.0,51667,295013.0,249992,2476230.0,0.054,3517.0,425.9,17.0,Insurance-diversified,4.0,6.046627812649875,3.546172368316942
946817.0,Insurance,Cigna,Mr. Wilson H Taylor,Hartford,CT,50.0,Trinity College,BS,64.0,20.0,,none,0.0,0.0,,,30.0,6.0,790000.0,,53567.0,103250,8219730.0,0.105,18402.0,234.0,8.0,Insurance-diversified,4.0,5.976266047038954,4.264865026366128
400300.0,Insurance,Unitrin,Mr. Richard C Vie,St Louis,MO,56.0,,,,,,none,0.0,0.0,,,11.0,2.0,315000.0,85000,300.0,,1084050.0,1e-05,1363.0,95.0,9.0,Insurance-diversified,4.0,5.602385590105104,3.134495855834673
500016.0,Insurance,Southwestern Life,Mr. Robert L Beisenherz,Houston,TX,48.0,U of Texas Aust,BBA,68.0,22.0,,none,0.0,0.0,,,4.0,2.0,500016.0,,,,,1e-05,968.0,287.0,6.0,Insurance-lifehealth,4.0,5.698983901537085,2.9858753573083936
2092140.0,Insurance,Transamerica,Mr. Frank C Herringer,New York,NY,51.0,Dartmouth,AB,64.0,21.0,Dartmouth,MBA,1.0,1.0,65.0,22.0,15.0,3.0,930000.0,850000,173851.0,138291,6589710.0,0.056,4833.0,400.5,14.0,Insurance-lifehealth,4.0,6.320590742907043,3.6842167951388802
2185610.0,Insurance,USLife,Mr. Gordon E Crosby Jr,Remsen,IA,73.0,U of Missouri,BS,46.0,25.0,,none,0.0,0.0,,,35.0,28.0,868846.0,580000,657407.0,79361,9619170.0,1.106,1600.0,97.2,11.0,Insurance-lifehealth,4.0,6.3395726690690095,3.2041199826559246
1547770.0,Insurance,NWNL Cos,Mr. John G Turner,Springfield,MA,54.0,Amherst C,BA,61.0,21.0,,none,0.0,0.0,,,27.0,3.0,513939.0,377263,341602.0,314962,3126330.0,0.237,1490.0,82.5,18.0,Insurance-lifehealth,4.0,6.1897064245948235,3.1731862684122736
1872100.0,Insurance,Equitable of Iowa Co,Mr. Frederick S Hubbell,Des Moines,IA,43.0,U of North Caro,BA,73.0,22.0,U of Iowa,JD,0.0,1.0,76.0,25.0,11.0,5.0,395833.0,320000,41570.0,1.11469e+006,5185300.0,1.741,573.0,87.2,44.0,Insurance-lifehealth,4.0,6.272329043274018,2.75815462196739
12385900.0,Insurance,Equitable Cos,Mr. Richard H Jenrette,Raleigh,NC,65.0,U of North Caro,BA,51.0,22.0,Harvard,MBA,1.0,1.0,57.0,28.0,35.0,4.0,730000.0,1.14e+007,255896.0,,21332500.0,1e-05,6480.0,234.5,74.0,Insurance-lifehealth,4.0,7.09292756932578,3.811575005870593
302344.0,Insurance,Uslico,Mr. Daniel J Callahan III,Washington,DC,62.0,Williams C,BA,54.0,22.0,,none,0.0,0.0,,,2.0,2.0,300000.0,,2344.0,,,0.019,418.0,23.6,-1.0,Insurance-lifehealth,4.0,5.480501354477442,2.621176281775035
2975850.0,Insurance,UNUM,Mr. James F Orr III,Minneapolis,MN,51.0,Villanova,BS,65.0,22.0,Boston U,MBA,1.0,1.0,70.0,27.0,8.0,7.0,606154.0,454600,27439.0,1.88766e+006,11132000.0,0.171,3397.0,312.0,30.0,Insurance-lifehealth,4.0,6.4736110364793245,3.5310955468700276
2668750.0,Insurance,American National In,Mr. Robert L Moody,Galveston,TX,58.0,,,,,,none,0.0,0.0,,,12.0,3.0,2667730.0,,1016.0,,7328710.0,1.318,1329.0,185.5,11.0,Insurance-lifehealth,4.0,6.426307892369098,3.1235249809427317
2160710.0,Insurance,Torchmark,Mr. Ronald K Richey,Erie,KS,67.0,Washburn U,BA,49.0,22.0,Washburn U,JD,0.0,1.0,51.0,24.0,30.0,9.0,1166680.0,833324,160710.0,,47971700.0,1.325,2177.0,279.6,16.0,Insurance-lifehealth,4.0,6.334596481898852,3.337858429041094
10780600.0,Insurance,SunAmerica,Mr. EliBroad,New York,NY,60.0,Michigan State,BA,54.0,20.0,,none,0.0,0.0,,,37.0,37.0,595833.0,970320,972835.0,8.24161e+006,21736600.0,19.186,884.0,138.6,38.0,Insurance-lifehealth,4.0,7.032642932412662,2.9464522650130727
5302870.0,Insurance,Aflac,Mr. Daniel P Amos,Pensacola,FL,42.0,U of Georgia,BS,73.0,21.0,,none,0.0,0.0,,,21.0,4.0,913218.0,658346,245049.0,3.48626e+006,13743100.0,0.898,5001.0,243.9,20.0,Insurance-lifehealth,4.0,6.724510980508213,3.6990568545476674
,Insurance,CCP Insurance,Mr. Stephen C Hilbert,Terre Haute,IN,48.0,,,,,,none,0.0,0.0,,,15.0,2.0,,,,,,0.054,633.0,107.6,26.0,Insurance-lifehealth,4.0,,2.8014037100173548
38675400.0,Insurance,Conseco,Mr. Stephen C Hilbert,Terre Haute,IN,48.0,,,,,,none,0.0,0.0,,,15.0,15.0,250000.0,8.28767e+006,190570.0,2.99471e+007,51156100.0,2.842,2637.0,308.9,76.0,Insurance-lifehealth,4.0,7.587434814081667,3.421110129793434
570542.0,Insurance,First Colony,Mr. Bruce C Gottwald Jr,Richmond,VA,36.0,VMI,BA,80.0,22.0,Col of William,MBA,1.0,1.0,84.0,26.0,2.0,2.0,346000.0,215600,8942.0,,,0.452,1560.0,203.9,-23.0,Insurance-lifehealth,4.0,5.75628762017728,3.193124598354461
1796480.0,Insurance,Kemper,Mr. David B Mathis,Atlanta,GA,56.0,Lake Forest C,BA,60.0,22.0,,none,0.0,0.0,,,38.0,2.0,531308.0,960000,305168.0,,3920030.0,0.157,1549.0,247.4,16.0,Insurance-lifehealth,4.0,6.254422386618326,3.190051417759206
2321800.0,Insurance,Providian,Mr. Irving W Bailey II,Cambridge,MA,52.0,U of Colorado,BA,63.0,21.0,NYU,MBA,1.0,1.0,68.0,26.0,13.0,6.0,666154.0,457400,551490.0,646759,10178200.0,0.148,2884.0,322.7,15.0,Insurance-lifehealth,4.0,6.365824806859364,3.459995256047391
1186920.0,Insurance,Protective Life,Mr. DraytonNabers Jr,Birmingham,AL,53.0,Princeton,AB,62.0,21.0,Yale,LLB,0.0,1.0,65.0,24.0,15.0,2.0,398583.0,365700,422638.0,,,0.234,760.0,56.6,32.0,Insurance-lifehealth,4.0,6.0744214479104395,2.880813592280791
1217960.0,Insurance,Aon,Mr. Patrick G Ryan,Milwaukee,WI,57.0,Northwestern U,BS,59.0,22.0,,none,0.0,0.0,,,30.0,12.0,813462.0,310000,94496.0,,5102240.0,13.33,3845.0,323.8,14.0,Insurance-lifehealth,4.0,6.085633025518093,3.5848963441374493
985500.0,Insurance,Jefferson-Pilot,Mr. David A Stonecipher,Cleveland,TN,53.0,Vanderbilt U,BBA,62.0,21.0,Georgia State U,MS,0.0,1.0,67.0,26.0,2.0,1.0,750000.0,235500,,,,0.041,1247.0,219.3,20.0,Insurance-lifehealth,4.0,5.993656628615462,3.0958664534785423
1369120.0,Insurance,Provident LifeAcci,Mr. J. HaroldChandler,Belton,SC,45.0,Wofford C,BA,71.0,22.0,U of S Carolina,MBA,1.0,1.0,72.0,23.0,1.0,1.0,650000.0,500000,219120.0,,,0.015,2938.0,-81.2,9.0,Insurance-lifehealth,4.0,6.136441514645218,3.4680517914542373
1884710.0,Insurance,Statesman Group,Mr. David J Noble,Des Moines,IA,62.0,,,,,,none,0.0,0.0,,,22.0,12.0,550000.0,400000,27988.0,906722,3075100.0,2.609,379.0,37.2,35.0,Insurance-lifehealth,4.0,6.275244534866027,2.578639209968072
4373310.0,Insurance,American General,Mr. Harold S Hook,Kansas City,MO,62.0,U of Missouri,BS,53.0,21.0,U of Missouri,MA,0.0,1.0,54.0,22.0,24.0,16.0,980000.0,784000,749207.0,1.8601e+006,15479400.0,0.143,4829.0,250.0,16.0,Insurance-lifehealth,4.0,6.640810263193848,3.6838572054003462
1118650.0,Insurance,John Alden Financial,Mr. Glendon E Johnson,Cleveland,UT,70.0,U of Utah,BS,48.0,24.0,Harvard,LLD,0.0,1.0,52.0,28.0,9.0,9.0,425325.0,579847,113474.0,,,0.376,1407.0,80.0,79.0,Insurance-lifehealth,4.0,6.048694226970415,3.1482940974347455
518000.0,Insurance,Mercury General,Mr. GeorgeJoseph,Beckley,WV,72.0,Harvard,BS,49.0,27.0,,none,0.0,0.0,,,33.0,33.0,497930.0,20070,,,2556060.0,34.688,534.0,96.2,35.0,Insurance-propertycasualty,4.0,5.714329759745232,2.727541257028556
2752850.0,Insurance,Cincinnati Financial,Mr. Robert B Morgan,Yerkes,KY,60.0,Eastern Kentuck,BA,54.0,20.0,,none,0.0,0.0,,,28.0,3.0,524633.0,347030,,1.88118e+006,5083030.0,0.576,1442.0,202.2,23.0,Insurance-propertycasualty,4.0,6.439782547772889,3.1589652603834097
1470530.0,Insurance,Alleghany,Mr. John J Burns Jr,Cambridge,MA,62.0,Boston C,BS,53.0,21.0,Harvard,MBA,1.0,1.0,55.0,23.0,26.0,2.0,500000.0,257930,712595.0,,,0.272,1908.0,97.6,13.0,Insurance-propertycasualty,4.0,6.167473888891749,3.280578370368076
1479130.0,Insurance,St Paul Cos,Mr. Douglas W Leatherdale,Canada,,57.0,U of Manitoba,BA,57.0,20.0,,none,0.0,0.0,,,22.0,4.0,611450.0,556420,311257.0,,6125860.0,0.097,4460.0,427.6,14.0,Insurance-propertycasualty,4.0,6.17000634560036,3.6493348587121415
374421.0,Insurance,Transatlantic Holdin,Mr. Joseph V Taranto,Brooklyn,NY,45.0,CUNY Brooklyn,BS,71.0,22.0,,none,0.0,0.0,,,8.0,8.0,261923.0,109500,2998.0,,1251160.0,0.004,726.0,86.7,15.0,Insurance-propertycasualty,4.0,5.573360198849067,2.8609366207000932
1086620.0,Insurance,Continental Corp,Mr. John P Mascotte,Fort Wayne,IN,55.0,St Joseph's IND,BA,61.0,22.0,U of Virginia,LLB,0.0,1.0,64.0,25.0,13.0,11.0,696538.0,332500,57583.0,,4566140.0,0.031,5174.0,208.4,,Insurance-propertycasualty,4.0,6.036077694264518,3.713826424380524
