TotalComp,Log10 TotalComp,Name,Company,Industry,Net Sales,Net income ($ Million),Percent stock owned,Full Title,Sex,Age,SP Industry Code,SP Code,SIC,SIC Desc
5516926.000000001,6.741697158689079,"Stephen Zelnak, Jr.",MARTIN MARIETTA MATERIALS,Materials,1711453000.0,93.623,,"chairman, president & CEO",MALE,59.0,1510.0,15.0,1400.0,"MNG, QUARRY NONMTL MINERALS"
972156.0,5.987735960917051,Steven Bunger,MOBILE MINI INC,Industrial,146568000.0,5.912,1.46,"chairman, president & CEO",MALE,43.0,2020.0,20.0,3443.0,FABRICATED PLATE WORK
2363592.0,6.373572511362742,"Joseph Scarlett, Jr.",TRACTOR SUPPLY CO,Discretionary,1472885000.0,56.501,13.86,chairman & CEO,MALE,61.0,2550.0,25.0,5200.0,"BLDG MATL,HARDWR,GARDEN-RETL"
1477686.0,6.169582158717088,Mark Rohr,ALBEMARLE CORP,Materials,1110237000.0,71.945,,president & CEO,MALE,52.0,1510.0,15.0,2890.0,MISC CHEMICAL PRODUCTS
2202461.0,6.342908226898045,James Rubright,ROCK-TENN CO,Materials,1433346000.0,29.576,0.46,chairman & CEO,MALE,57.0,1510.0,15.0,2650.0,"PAPERBOARD CONTAINERS, BOXES"
1154878.0,6.062536108275544,John Haley,WATSON WYATT & CO HLDGS,Industrial,709616000.0,57.166,,"chairman, president & CEO",MALE,53.0,2020.0,20.0,8742.0,MANAGEMENT CONSULTING SVCS
654418.0,5.815855236251842,Mac Slingerlend,CIBER INC,IT,691987000.0,19.984,0.79,"CEO, president & secretary",MALE,56.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
1619461.0,6.209370493754816,Willis Johnson,COPART INC,Industrial,347423000.0,57.222,13.61,CEO,MALE,56.0,2020.0,20.0,5500.0,"AUTO DEALERS, GAS STATIONS"
3740401.0,6.57291816443355,Joe Micheletto,RALCORP HOLDINGS INC,Staples,1303600000.0,7.4,,president & CEO,MALE,67.0,3020.0,30.0,2040.0,GRAIN MILL PRODUCTS
1142375.0,6.057808690334717,Charles Barbo,SHURGARD STORAGE CTRS  -CL A,Financial,291491000.0,37.638,2.53,chairman & CEO,MALE,63.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
3311914.0,6.520079050996187,"Richard Wardrop, Jr.",AK STEEL HOLDING CORP,Materials,4041700000.0,-560.4,2.22,"chairman, president & CEO",MALE,,1510.0,15.0,3312.0,STEEL WORKS & BLAST FURNACES
7755893.0,6.889631808938113,K. Brooksher,PROLOGIS,Financial,735988000.0,250.675,,chairman & CEO,MALE,65.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
1206420.0,6.081498528308225,Robert Laikin,BRIGHTPOINT INC,IT,1800374000.0,11.729,,chairman & CEO,MALE,40.0,4520.0,45.0,5065.0,"ELECTRONIC PARTS,EQ-WHSL,NEC"
10139088.0,7.005998892435158,James O'Donnell,AMERN EAGLE OUTFITTERS INC,Discretionary,1519968000.0,60.0,,CEO,MALE,63.0,2550.0,25.0,5651.0,FAMILY CLOTHING STORES
2138784.0,6.330166926532799,"Norman Drapeau, Jr.",MRO SOFTWARE INC,IT,176877000.0,4.87,,president & CEO,MALE,43.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1697066.0,6.22969873264085,Ross Centanni,GARDNER DENVER INC,Industrial,439530000.0,20.643,1.4,"chairman, president & CEO",MALE,58.0,2010.0,20.0,3560.0,GENERAL INDUSTRIAL MACH & EQ
22235714.0,7.347051079423878,"Richard Fuld, Jr.",LEHMAN BROTHERS HOLDINGS INC,Financial,17287000000.0,1699.0,1.53,chairman & CEO,MALE,57.0,4020.0,40.0,6211.0,SECURITY BROKERS & DEALERS
1838379.0,6.2644350503802135,Robert Russel,INVESTMENT TECHNOLOGY GP INC,Financial,333992000.0,41.953,,president & CEO,MALE,49.0,4020.0,40.0,6211.0,SECURITY BROKERS & DEALERS
1362217.0,6.134246295826286,Robert Goergen,BLYTH INC,Discretionary,1505573000.0,86.351,26.8,chairman & CEO,MALE,65.0,2520.0,25.0,3990.0,MISC MANUFACTURNG INDUSTRIES
2425413.0,6.384785701020391,Thomas Fitzmyers,SIMPSON MANUFACTURING INC,Industrial,548182000.0,60.562,1.48,president & CEO,MALE,63.0,2010.0,20.0,3420.0,"CUTLERY, HANDTOOLS,GEN HRDWR"
300000.0,5.477121254719662,Keith Guericke,ESSEX PROPERTY TRUST,Financial,234450000.0,36.986,,"vice chairman, president & CEO",MALE,55.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
1818270.0,6.259658373277359,Ronald Gibson,HIGHWOODS PROPERTIES INC,Financial,438728000.0,55.695,0.43,CEO,MALE,59.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
3007664.0,6.478229317592318,Terry Considine,APARTMENT INVT &MGMT  -CL A,Financial,1534886000.0,158.857,1.73,chairman & CEO,MALE,56.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
651140.0,5.813674375189754,Mark Smith,ADTRAN INC,IT,396676000.0,61.515,10.1,chairman & CEO,MALE,63.0,4520.0,45.0,3661.0,TELE & TELEGRAPH APPARATUS
1876971.0,6.273457562638783,Dugald Campbell,TOWER AUTOMOTIVE INC,Discretionary,2815749000.0,-124.675,1.6,president & CEO,MALE,,2510.0,25.0,3460.0,METAL FORGINGS AND STAMPINGS
1091000.0,6.037824750588341,Timothy Payne,MPS GROUP INC,IT,1096030000.0,-1.235,0.2,president & CEO,MALE,45.0,4510.0,45.0,7363.0,HELP SUPPLY SERVICES
2929279.0,6.466760738151356,Mitchell Hersh,MACK CALI REALTY CORP,Financial,599219000.0,143.053,,CEO,MALE,53.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
1295568.0,6.1124602125744385,David Hannah,RELIANCE STEEL & ALUMINUM CO,Industrial,1882933000.0,34.01,,CEO,MALE,52.0,2010.0,20.0,5051.0,METALS SERVICE CENTERS-WHSL
8242299.000000001,6.916048365065389,Jeffrey Rich,AFFILIATED COMP SVCS  -CL A,IT,3787206000.0,306.842,,CEO,MALE,43.0,4510.0,45.0,7374.0,"CMP PROCESSING,DATA PREP SVC"
386874.0,5.587569543792191,Kevin Knight,KNIGHT TRANSPORTATION INC,Industrial,340069000.0,35.458,8.7,chairman & CEO,MALE,47.0,2030.0,20.0,4213.0,"TRUCKING, EXCEPT LOCAL"
9842422.0,6.993101981744835,James Rogers,CINERGY CORP,Utility,4415877000.0,473.205,0.41,"chairman, president & CEO",MALE,56.0,5510.0,55.0,4911.0,ELECTRIC SERVICES
1270283.0,6.103900486032042,David McQuillin,ASPEN TECHNOLOGY INC,IT,322721000.0,-160.833,,president & CEO,MALE,,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
6006118.000000001,6.778593860371361,J. Fennell,PINNACLE SYSTEMS INC,IT,331080000.0,-21.861,,president & CEO,MALE,46.0,4520.0,45.0,3577.0,"COMPUTER PERIPHERAL EQ, NEC"
11636604.0,7.065826255292384,Richard Fairbank,CAPITAL ONE FINL CORP,Financial,9788178000.0,1135.842,0.3,"chairman, president & CEO",MALE,53.0,4020.0,40.0,6141.0,PERSONAL CREDIT INSTITUTIONS
10884733.0,7.036817780363897,Todd Nelson,APOLLO GROUP INC  -CL A,Industrial,1339517000.0,247.01,,president & CEO,MALE,44.0,2020.0,20.0,8200.0,EDUCATIONAL SERVICES
1055108.0,6.023296915940295,David Anastasi,CAPTARIS INC,IT,83286000.0,12.533,0.04,president & CEO,MALE,47.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
342882.0,5.535144686905962,Raymond Zinn,MICREL INC,IT,211726000.0,4.847,11.86,"chairman, president & CEO",MALE,66.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
3732320.0,6.57197887201883,Ronald Dollens,GUIDANT CORP,Health,3698800000.0,330.3,,president & CEO,MALE,57.0,3510.0,35.0,3841.0,"SURGICAL,MED INSTR,APPARATUS"
3714418.0,6.569890775246135,"Arthur Coviello, Jr.",RSA SECURITY INC,IT,259866000.0,14.836,0.09,president & CEO,MALE,50.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
960960.0,5.982705310518887,Francis McAllister,STILLWATER MINING CO,Materials,240229000.0,-323.26,,chairman & CEO,MALE,61.0,1510.0,15.0,1090.0,MISCELLANEOUS METAL ORES
742019.0,5.870415025884836,"Bartholomew Palmisano, Sr.",ORTHODONTIC CENTERS OF AMER,Health,375380000.0,49.065,4.27,"chairman, president & CEO",MALE,57.0,3510.0,35.0,8000.0,HEALTH SERVICES
3507852.0,6.545041261735271,Rene Champagne,ITT EDUCATIONAL SVCS INC,Industrial,522856000.0,58.858,0.25,chairman & CEO,MALE,62.0,2020.0,20.0,8200.0,EDUCATIONAL SERVICES
8822989.999999998,6.945615786996505,James Robbins,COX COMMUNICATIONS  -CL A,Discretionary,5758868000.0,-137.801,,president & CEO,MALE,61.0,2540.0,25.0,4841.0,CABLE AND OTHER PAY TV SVCS
1321441.0,6.121047777421234,Timothy Crown,INSIGHT ENTERPRISES INC,Discretionary,2914352000.0,37.754,1.53,president & CEO,MALE,40.0,2550.0,25.0,5961.0,"CATALOG, MAIL-ORDER HOUSES"
467989.0,5.670235645177875,Robert Therrien,BROOKS AUTOMATION INC,IT,343610000.0,-185.76,2.23,chairman & CEO,MALE,69.0,4530.0,45.0,3559.0,"SPECIAL INDUSTRY MACHY, NEC"
1759763.0,6.245454182176129,Edwin Crawford,CAREMARK RX INC,Health,9067291000.0,290.838,0.01,chairman & CEO,MALE,55.0,3510.0,35.0,5912.0,DRUG & PROPRIETARY STORES
651520.0,5.813927751984626,Gregory Derkacht,TRNSACTN SYS ARCHTCTS  -CL A,IT,277291000.0,14.325,,president & CEO,MALE,56.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1781499.0,6.250785582906734,"Macon Brock, Jr.",DOLLAR TREE STORES INC,Discretionary,2799872000.0,177.583,2.49,chairman & CEO,MALE,62.0,2550.0,25.0,5331.0,VARIETY STORES
1024392.0,6.0104661781823525,Mark Kaminski,COMMONWEALTH INDUSTRIES INC,Materials,918396000.0,-28.934,0.96,president & CEO,MALE,48.0,1510.0,15.0,3350.0,ROLLING & DRAW NONFER METAL
216973.0,5.336405693845919,James Truchard,NATIONAL INSTRUMENTS CORP,IT,425892000.0,33.368,24,chairman & president,MALE,60.0,4520.0,45.0,7372.0,PREPACKAGED SOFTWARE
4851107.0,6.685840853887468,R. Yost,AMERISOURCEBERGEN CORP,Health,49657328000.0,441.229,,CEO,MALE,56.0,3510.0,35.0,5122.0,DRUGS AND PROPRIETARY-WHSL
6581334.0,6.818313931626035,W. Haughton,PMI GROUP INC,Financial,887124000.0,299.433,0.1,chairman & CEO,MALE,56.0,4010.0,40.0,6351.0,SURETY INSURANCE
698805.0,5.844356003730241,Anthony Ley,HARMONIC INC,IT,182276000.0,-29.433,0.4,"chairman, president & CEO",MALE,65.0,4520.0,45.0,3663.0,"RADIO, TV BROADCAST, COMM EQ"
1476872.0,6.169342856786164,Gregory Josefowicz,BORDERS GROUP INC,Discretionary,3731000000.0,120.0,,"chairman, president & CEO",MALE,51.0,2550.0,25.0,5940.0,MISC SHOPPING GOODS STORES
3578810.0,6.553738642189411,Vahe Sarkissian,FEI CO,IT,360977000.0,7.194,0.54,"chairman, president & CEO",MALE,61.0,4530.0,45.0,3826.0,LAB ANALYTICAL INSTRUMENTS
1501554.0,6.176540955236511,Peter Farrell,RESMED INC,Health,273570000.0,45.729,3.01,president & CEO,MALE,61.0,3510.0,35.0,3841.0,"SURGICAL,MED INSTR,APPARATUS"
7684555.000000001,6.885618723281429,Robert Bennett,LIBERTY MEDIA CORP  -SER A,Discretionary,4028000000.0,-1222.0,,president & CEO,MALE,46.0,2540.0,25.0,4833.0,TELEVISION BROADCAST STATION
764327.0,5.883279201393031,Santanu Das,TRANSWITCH CORP,IT,23820000.0,-38.58,3.2,"chairman, president & CEO",MALE,59.0,4530.0,45.0,3674.0,"SEMICONDUCTOR,RELATED DEVICE"
8013871.0,6.903842347275733,Sheldon Erikson,COOPER CAMERON CORP,Energy,1634346000.0,69.45,1.14,"chairman, president & CEO",MALE,62.0,1010.0,10.0,3533.0,"OIL & GAS FIELD MACHY, EQUIP"
2259617.0,6.354034833447198,Charles Ergen,ECHOSTAR COMMUN CORP  -CL A,Discretionary,5739296000.0,224.506,,chairman & CEO,MALE,51.0,2540.0,25.0,4841.0,CABLE AND OTHER PAY TV SVCS
2387385.0,6.377922460855451,John Bailye,DENDRITE INTERNATIONAL INC,Health,321107000.0,21.06,6.99,chairman & CEO,MALE,50.0,3510.0,35.0,7372.0,PREPACKAGED SOFTWARE
3326854.0,6.522033742141543,Craig Shular,GRAFTECH INTERNATIONAL LTD,Materials,712000000.0,-24.0,,president & CEO,MALE,51.0,1510.0,15.0,3620.0,ELECTRICAL INDL APPARATUS
405221.0,5.607691943963157,Stuart Essig,INTEGRA LIFESCIENCES HLDGS,Health,185599000.0,26.861,1.97,president & CEO,MALE,42.0,3510.0,35.0,3842.0,"ORTHO,PROSTH,SURG APPL,SUPLY"
60460.0,4.781468142841798,John Murray,HOSPITALITY PROPERTIES TRUST,Financial,552801000.0,238.213,,"president, chief operating officer & secretary",MALE,43.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
4822313.0,6.683255395539822,Roger Medel,PEDIATRIX MEDICAL GROUP INC,Health,551197000.0,84.328,,president & CEO,MALE,57.0,3510.0,35.0,8060.0,HOSPITALS
3209150.0,6.50639001707986,Gabriel Battista,TALK AMERICA HOLDINGS INC,Telecom,382663000.0,78.461,0.17,chairman & CEO,MALE,59.0,5010.0,50.0,4813.0,PHONE COMM EX RADIOTELEPHONE
534520.0,5.727963959735885,Timothy Hoeksema,MIDWEST AIR GROUP INC,Industrial,383948000.0,-13.278,0.78,"chairman, president & CEO",MALE,57.0,2030.0,20.0,4512.0,"AIR TRANSPORT, SCHEDULED"
2317264.0,6.364975514675546,Peter Kight,CHECKFREE CORP,IT,551646000.0,-52.184,5.77,chairman & CEO,MALE,47.0,4510.0,45.0,7389.0,"BUSINESS SERVICES, NEC"
5061566.0,6.704284904179482,Joseph Taranto,EVEREST RE GROUP LTD,Financial,4106743000.0000005,426.028,0.57,chairman & CEO,MALE,55.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
4086038.0,6.6113024012375865,"William Vareschi, Jr.",CENTRAL PARKING CORP,Industrial,1136350000.0,-4.527,0.45,vice chairman & CEO,MALE,,2020.0,20.0,7500.0,"AUTO REPAIR,SERVICES,PARKING"
5190516.0,6.7152105341130754,Frederick Eppinger,ALLMERICA FINANCIAL CORP,Financial,3263600000.0,86.9,,president & CEO,MALE,45.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
564418.0,5.751600855500491,James Tisch,DIAMOND OFFSHRE DRILLING INC,Energy,680941000.0,-48.414,,chairman & CEO,MALE,51.0,1010.0,10.0,1381.0,DRILLING OIL AND GAS WELLS
1023752.0,6.010194763206194,Manuel Perez de la Mesa,SCP POOL CORP,Discretionary,1155832000.0,50.848,0.74,president & CEO,MALE,47.0,2520.0,25.0,5090.0,MISC DURABLE GOODS-WHSL
477277.0,5.678770506199975,Scott Grout,RADISYS CORP,IT,202795000.0,1.331,0.04,president & CEO,MALE,41.0,4520.0,45.0,3577.0,"COMPUTER PERIPHERAL EQ, NEC"
5704891.0,6.756247351024039,Kent Thiry,DAVITA INC,Health,2016418000.0,175.791,0.14,chairman & CEO,MALE,48.0,3510.0,35.0,8090.0,"MISC HEALTH & ALLIED SVC,NEC"
9585631.0,6.981620706760057,Richard Notebaert,QWEST COMMUNICATION INTL INC,Telecom,14288000000.0,1512.0,,chairman & CEO,MALE,56.0,5010.0,50.0,4813.0,PHONE COMM EX RADIOTELEPHONE
2170964.0,6.336652621827991,Stanley Bergman,SCHEIN HENRY INC,Health,3353805000.0,137.51,1.5,"chairman, president & CEO",MALE,54.0,3510.0,35.0,5047.0,"MED, DENTAL, HOSP EQ-WHSL"
5644839.0,6.751651559651825,Jeffrey Rodek,HYPERION SOLUTIONS CORP,IT,510458000.0,34.11,0.46,chairman & CEO,MALE,50.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
5731037.000000001,6.758233212304191,Eli Harari,SANDISK CORP,IT,1079801000.0,168.859,2.15,president & CEO,MALE,58.0,4520.0,45.0,3572.0,COMPUTER STORAGE DEVICES
3153431.0,6.498783332666552,Kevin Sheehan,INVESTORS FINANCIAL SVCS CP,Financial,582256000.0,91.76,1.54,chairman & CEO,MALE,52.0,4020.0,40.0,6020.0,COMMERCIAL BANKS
2005904.0,6.302310144403284,Wayne Deitrich,SCHWEITZER-MAUDUIT INTL INC,Materials,566900000.0,34.5,2.89,chairman & CEO,MALE,60.0,1510.0,15.0,2621.0,PAPER MILLS
8419743.0,6.925298835515652,Paul Curlander,LEXMARK INTL INC  -CL A,IT,4754700000.0,439.2,,chairman & CEO,MALE,51.0,4520.0,45.0,3577.0,"COMPUTER PERIPHERAL EQ, NEC"
1279601.0,6.107074570810562,Stephanie Di Marco,ADVENT SOFTWARE INC,IT,137159000.0,-97.543,4.73,president & CEO,FEMALE,46.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1181011.0,6.072253942674524,Elwood Spedden,PHOTON DYNAMICS INC,IT,67196000.0,-72.372,,president & CEO,MALE,66.0,4520.0,45.0,3825.0,ELEC MEAS & TEST INSTRUMENTS
1521589.0,6.182297359966255,Douglas Schatz,ADVANCED ENERGY INDS INC,IT,262402000.0,-44.241,33.16,"chairman, president & CEO",MALE,,4530.0,45.0,3679.0,"ELECTRONIC COMPONENTS, NEC"
12642157.0,7.101821179427139,Fred Langhammer,LAUDER ESTEE COS INC  -CL A,Staples,5117600000.0,319.8,,president & CEO,MALE,59.0,3030.0,30.0,2844.0,"PERFUME,COSMETIC,TOILET PREP"
3971766.0,6.598983653745204,Douglas Berthiaume,WATERS CORP,IT,958205000.0,170.891,1.5,"chairman, president & CEO",MALE,55.0,4520.0,45.0,3826.0,LAB ANALYTICAL INSTRUMENTS
725449.0,5.860606886384904,Robert Cannon,BUCKEYE TECHNOLOGIES INC,Materials,641082000.0,-24.894,2.92,chairman & CEO,MALE,73.0,1510.0,15.0,2611.0,PULP MILLS
634107.0,5.8021625474537855,Josef von Rickenbach,PAREXEL INTERNATIONAL CORP,Health,619215000.0,10.662,0.42,chairman & CEO,MALE,48.0,3510.0,35.0,8731.0,"COML PHYSICAL, BIOLOGCL RESH"
1292803.0,6.1115323512290365,James Crane,EGL INC,Industrial,2171732000.0,23.945,20.26,chairman & CEO,MALE,50.0,2030.0,20.0,4731.0,"ARRANGE TRANS-FREIGHT, CARGO"
2030950.0,6.307699231631596,Mark Templeton,CITRIX SYSTEMS INC,IT,588625000.0,126.943,0.08,president & CEO,MALE,51.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1756856.0,6.244736166180387,David Kalkbrenner,GREATER BAY BANCORP,Financial,579261000.0,92.003,,president & CEO,MALE,64.0,4010.0,40.0,6020.0,COMMERCIAL BANKS
225685.0,5.353502694949663,Christian Allison,TOLLGRADE COMMUNICATIONS INC,IT,65099999.99999999,3.148,0.12,CEO,MALE,43.0,4520.0,45.0,3825.0,ELEC MEAS & TEST INSTRUMENTS
1540634.0,6.187699478004899,"George Johnson, Jr.",EXTENDED STAY AMERICA INC,Discretionary,549720000.0,40.356,3.86,CEO,MALE,61.0,2530.0,25.0,7011.0,HOTELS AND MOTELS
5917641.0,6.772148614686023,Ramani Ayer,HARTFORD FINL SVCS GRP INC,Financial,18733000000.0,-91.0,,"chairman, president & CEO",MALE,56.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
2953205.0,6.470293595044539,"Ed Bowman, Jr.",SOURCECORP INC,Industrial,424087000.0,27.353,0.78,president & CEO,MALE,57.0,2020.0,20.0,7389.0,"BUSINESS SERVICES, NEC"
1838191.0,6.264390635415903,Fredric Eshelman,PHARMACEUTICAL PROD DEV INC,Health,726983000.0,46.31,8.79,vice chairman & CEO,MALE,55.0,3510.0,35.0,8731.0,"COML PHYSICAL, BIOLOGCL RESH"
291363.0,5.464434400158485,Robert Batinovich,GLENBOROUGH REALTY TRUST INC,Financial,185773000.0,29.654,5.17,chairman & CEO,MALE,67.0,4040.0,40.0,6798.0,REAL ESTATE INVESTMENT TRUST
983231.0,5.992655562836798,Michael Baker,ARTHROCARE CORP,Health,118853000.0,7.456,0.89,president & CEO,MALE,45.0,3510.0,35.0,3845.0,ELECTROMEDICAL APPARATUS
3913473.0,6.592562341863206,Gary Brukardt,RENAL CARE GROUP INC,Health,1005319000.0,102.056,,president & CEO,MALE,58.0,3510.0,35.0,8090.0,"MISC HEALTH & ALLIED SVC,NEC"
7444371.0,6.871828008633612,Neal Hansen,CSG SYSTEMS INTL INC,IT,559261000.0,-26.277,3.95,chairman & CEO,MALE,63.0,4510.0,45.0,7374.0,"CMP PROCESSING,DATA PREP SVC"
3090942.0,6.49009085581831,Patrick Sullivan,CYTYC CORP,Health,303060000.0,76.22,0.66,"chairman, president & CEO",MALE,52.0,3510.0,35.0,3826.0,LAB ANALYTICAL INSTRUMENTS
1942419.0,6.2883429175185155,C. Reese,IRON MOUNTAIN INC,IT,1501329000.0,84.637,2.7,chairman & CEO,MALE,58.0,4510.0,45.0,4220.0,PUBLIC WAREHOUSING & STORAGE
973669.0,5.988411343013124,Charles Betty,EARTHLINK INC,IT,1401930000.0,-62.194,,president & CEO,MALE,47.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
388489.0,5.589378726336588,James Armstrong,JDA SOFTWARE GROUP INC,IT,207419000.0,2.65,4.34,chairman,MALE,53.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1788898.0,6.252585578521519,John Cook,PRG-SCHULTZ INTL INC,Industrial,375701000.0,-160.818,6.56,"chairman, president & CEO",MALE,61.0,2020.0,20.0,8721.0,"ACCOUNT,AUDIT,BOOKKEEP SVCS"
1722126.0,6.236064923600113,Murray Dashe,COST PLUS INC,Discretionary,801566000.0,32.988,,"chairman, president & CEO",MALE,61.0,2550.0,25.0,5700.0,HOME FURNITURE & EQUIP STORE
6775240.0,6.830924683875527,Patricia Russo,LUCENT TECHNOLOGIES INC,IT,8470000000.0,-770.0,,chairman & CEO,FEMALE,51.0,4520.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
51250.0,4.709693869727792,Jerry Greenberg,SAPIENT CORP,IT,194369000.0,-4.898,17,co-chairman & co-CEO,MALE,38.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
601980.0,5.779582062630041,Terry Semel,YAHOO INC,IT,1625097000.0,237.879,0.15,chairman & CEO,MALE,60.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
14433541.0,7.159372890213745,Gregg Engles,DEAN FOODS CO,Staples,9184616000.0,355.703,0.87,chairman & CEO,MALE,46.0,3020.0,30.0,2020.0,DAIRY PRODUCTS
5107818.0,6.708235414236663,Steven Douglass,PAYLESS SHOESOURCE INC,Discretionary,2783300000.0,-0.1,0.26,chairman & CEO,MALE,54.0,2550.0,25.0,5661.0,SHOE STORES
597532.0,5.776361168283414,C. Pearson,CARBO CERAMICS INC,Energy,169936000.0,29.569,,president & CEO,MALE,48.0,1010.0,10.0,1400.0,"MNG, QUARRY NONMTL MINERALS"
2941824.0,6.468616686707206,Robert Lipp,ST PAUL TRAVELERS COS INC,Financial,15139200000.0,1696.0,,chairman & CEO,MALE,65.0,4030.0,40.0,6331.0,"FIRE, MARINE, CASUALTY INS"
2308187.0,6.3632709906961065,Robert Hagerty,POLYCOM INC,IT,420423000.0,22.823,,"chairman, president & CEO",MALE,52.0,4520.0,45.0,3661.0,TELE & TELEGRAPH APPARATUS
852280.0,5.930582297205298,John Sykes,SYKES ENTERPRISES INC,IT,480359000.0,9.305,36.2,chairman & CEO,MALE,67.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
5477262.0,6.7385635155194015,Thomas Edelman,PATINA OIL & GAS CORP,Energy,398724000.0,90.896,4.97,chairman & CEO,MALE,53.0,1010.0,10.0,1311.0,CRUDE PETROLEUM & NATURAL GS
4097825.0,6.612553407662746,Mark Levin,MILLENNIUM PHARMACTCLS INC,Health,433687000.0,-483.687,1,"chairman, president & CEO",MALE,53.0,3520.0,35.0,2835.0,"IN VITRO,IN VIVO DIAGNOSTICS"
2152508.0,6.332944774225296,E. Goings,TUPPERWARE CORP,Discretionary,1174800000.0,47.9,1.23,chairman & CEO,MALE,58.0,2520.0,25.0,3089.0,"PLASTICS PRODUCTS, NEC"
158173.0,5.199132351780118,David Gold,99 CENTS ONLY STORES,Discretionary,862460000.0,56.529,22.3,chairman & CEO,MALE,71.0,2550.0,25.0,5331.0,VARIETY STORES
742235.0,5.870541429598424,Paul Klaassen,SUNRISE SENIOR LIVING INC,Health,1188301000.0,62.178,13.68,chairman & CEO,MALE,46.0,3510.0,35.0,8300.0,SOCIAL SERVICES
1230550.0,6.0900992647539205,Peter Kirlin,DUPONT PHOTOMASKS INC,IT,323118000.0,-113.51,,chairman & CEO,MALE,,4530.0,45.0,3559.0,"SPECIAL INDUSTRY MACHY, NEC"
1627999.0,6.211654133787447,Edward Snowden,BOSTON COMMUNICATIONS GROUP,Telecom,103191000.0,16.144,0.07,president & CEO,MALE,49.0,5010.0,50.0,4812.0,RADIOTELEPHONE COMMUNICATION
582630.0,5.765392842974483,James Cashman III,ANSYS INC,IT,113535000.0,21.313,0.14,president & CEO,MALE,50.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
350000.0,5.544068044350275,Pehong Chen,BROADVISION INC,IT,88081000.0,-35.471,17.62,"chairman, president & CEO",MALE,46.0,4510.0,45.0,7373.0,CMP INTEGRATED SYS DESIGN
2811332.0,6.448912135985937,Vincent Palagiano,DIME COMMUNITY BANCSHARES,Financial,194237000.0,51.276,3.2,chairman & CEO,MALE,63.0,4010.0,40.0,6035.0,"SAVINGS INSTN,FED CHARTERED"
3074554.0,6.487782125188789,William Monahan,IMATION CORP,IT,1163500000.0,82.0,0.05,"chairman, president & CEO",MALE,56.0,4520.0,45.0,3695.0,"MAGNETC,OPTIC RECORDNG MEDIA"
874537.0,5.9417781883783345,Philip Hadley,FACTSET RESEARCH SYSTEMS INC,IT,222295000.0,51.438,2,chairman & CEO,MALE,41.0,4510.0,45.0,7370.0,"CMP PROGRAMMING,DATA PROCESS"
1250001.0,6.096910360443502,Thomas Siebel,SIEBEL SYSTEMS INC,IT,1354228000.0,-3.396,7.41,chairman & CEO,MALE,51.0,4510.0,45.0,7372.0,PREPACKAGED SOFTWARE
1385624.0,6.1416453970298654,Michael Tzannes,AWARE INC,IT,10843000.0,-8.038,0.45,CEO,MALE,42.0,4520.0,45.0,7373.0,CMP INTEGRATED SYS DESIGN
15805932.0,7.198820109193216,Mitchell Caplan,E TRADE FINANCIAL CORP,Financial,2014898000.0,203.027,0.42,CEO,MALE,46.0,4020.0,40.0,6211.0,SECURITY BROKERS & DEALERS
743801.0,5.871456757908661,Timothy Timmins,METRO ONE TELECOMM INC,Telecom,201636000.0,-33.309,0.14,president & CEO,MALE,47.0,5010.0,50.0,4899.0,"COMMUNICATIONS SERVICES, NEC"
1569955.0,6.195887204299826,Mark Miller,STERICYCLE INC,Industrial,453225000.0,65.781,1.79,president & CEO,MALE,48.0,2020.0,20.0,4955.0,HAZARDOUS WASTE MANAGEMENT
